interval_id,minimum_type,start_n,end_n,width,T,position,left_neighbor_T,right_neighbor_T
PILOT-B,weak,240000074884,240000074884,1,36,interior,77,52
PILOT-B,weak,240000074887,240000074887,1,43,interior,104,43
PILOT-B,weak,240000074888,240000074888,1,43,interior,43,80
PILOT-B,strict,240000074891,240000074891,1,53,interior,70,81
PILOT-B,weak,240000074891,240000074891,1,53,interior,70,81
PILOT-B,strict,240000074893,240000074893,1,49,interior,81,78
PILOT-B,weak,240000074893,240000074893,1,49,interior,81,78
PILOT-B,strict,240000074896,240000074896,1,51,interior,90,57
PILOT-B,weak,240000074896,240000074896,1,51,interior,90,57
PILOT-B,strict,240000074899,240000074899,1,52,interior,86,72
PILOT-B,weak,240000074899,240000074899,1,52,interior,86,72
PILOT-B,strict,240000074902,240000074902,1,35,interior,81,44
PILOT-B,weak,240000074902,240000074902,1,35,interior,81,44
PILOT-B,strict,240000074906,240000074906,1,37,interior,55,67
PILOT-B,weak,240000074906,240000074906,1,37,interior,55,67
PILOT-B,strict,240000074908,240000074908,1,31,interior,67,53
PILOT-B,weak,240000074908,240000074908,1,31,interior,67,53
PILOT-B,strict,240000074912,240000074912,1,42,interior,44,77
PILOT-B,weak,240000074912,240000074912,1,42,interior,44,77
PILOT-B,strict,240000074915,240000074915,1,37,interior,64,82
PILOT-B,weak,240000074915,240000074915,1,37,interior,64,82
PILOT-B,strict,240000074917,240000074917,1,52,interior,82,80
PILOT-B,weak,240000074917,240000074917,1,52,interior,82,80
PILOT-B,strict,240000074921,240000074921,1,56,interior,74,91
PILOT-B,weak,240000074921,240000074921,1,56,interior,74,91
PILOT-B,strict,240000074923,240000074923,1,48,interior,91,75
PILOT-B,weak,240000074923,240000074923,1,48,interior,91,75
PILOT-B,strict,240000074926,240000074926,1,38,interior,68,58
PILOT-B,weak,240000074926,240000074926,1,38,interior,68,58
PILOT-B,strict,240000074930,240000074930,1,40,interior,46,87
PILOT-B,weak,240000074930,240000074930,1,40,interior,46,87
PILOT-B,strict,240000074932,240000074932,1,35,interior,87,46
PILOT-B,weak,240000074932,240000074932,1,35,interior,87,46
PILOT-B,strict,240000074936,240000074936,1,41,interior,49,80
PILOT-B,weak,240000074936,240000074936,1,41,interior,49,80
PILOT-B,strict,240000074939,240000074939,1,52,interior,66,76
PILOT-B,weak,240000074939,240000074939,1,52,interior,66,76
PILOT-B,strict,240000074941,240000074941,1,48,interior,76,84
PILOT-B,weak,240000074941,240000074941,1,48,interior,76,84
PILOT-B,strict,240000074945,240000074945,1,49,interior,56,76
PILOT-B,weak,240000074945,240000074945,1,49,interior,56,76
PILOT-B,strict,240000074947,240000074947,1,51,interior,76,63
PILOT-B,weak,240000074947,240000074947,1,51,interior,76,63
PILOT-B,strict,240000074950,240000074950,1,46,interior,80,57
PILOT-B,weak,240000074950,240000074950,1,46,interior,80,57
PILOT-B,strict,240000074954,240000074954,1,37,interior,52,79
PILOT-B,weak,240000074954,240000074954,1,37,interior,52,79
PILOT-B,strict,240000074956,240000074956,1,38,interior,79,52
PILOT-B,weak,240000074956,240000074956,1,38,interior,79,52
PILOT-B,strict,240000074960,240000074960,1,39,interior,56,83
PILOT-B,weak,240000074960,240000074960,1,39,interior,56,83
PILOT-B,strict,240000074962,240000074962,1,59,interior,83,61
PILOT-B,weak,240000074962,240000074962,1,59,interior,83,61
PILOT-B,strict,240000074965,240000074965,1,53,interior,77,68
PILOT-B,weak,240000074965,240000074965,1,53,interior,77,68
PILOT-B,strict,240000074969,240000074969,1,51,interior,66,76
PILOT-B,weak,240000074969,240000074969,1,51,interior,66,76
PILOT-B,strict,240000074971,240000074971,1,56,interior,76,74
PILOT-B,weak,240000074971,240000074971,1,56,interior,76,74
PILOT-B,strict,240000074974,240000074974,1,42,interior,77,51
PILOT-B,weak,240000074974,240000074974,1,42,interior,77,51
PILOT-B,strict,240000074977,240000074977,1,37,interior,79,39
PILOT-B,weak,240000074977,240000074977,1,37,interior,79,39
PILOT-B,strict,240000074980,240000074980,1,38,interior,79,59
PILOT-B,weak,240000074980,240000074980,1,38,interior,79,59
PILOT-B,strict,240000074984,240000074984,1,32,interior,59,86
PILOT-B,weak,240000074984,240000074984,1,32,interior,59,86
PILOT-B,strict,240000074987,240000074987,1,49,interior,65,91
PILOT-B,weak,240000074987,240000074987,1,49,interior,65,91
PILOT-B,strict,240000074989,240000074989,1,50,interior,91,73
PILOT-B,weak,240000074989,240000074989,1,50,interior,91,73
PILOT-B,strict,240000074993,240000074993,1,48,interior,55,76
PILOT-B,weak,240000074993,240000074993,1,48,interior,55,76
PILOT-B,strict,240000074995,240000074995,1,57,interior,76,68
PILOT-B,weak,240000074995,240000074995,1,57,interior,76,68
PILOT-B,strict,240000074998,240000074998,1,37,interior,86,59
PILOT-B,weak,240000074998,240000074998,1,37,interior,86,59
PILOT-B,strict,240000075002,240000075002,1,26,interior,60,70
PILOT-B,weak,240000075002,240000075002,1,26,interior,60,70
PILOT-B,strict,240000075004,240000075004,1,39,interior,70,58
PILOT-B,weak,240000075004,240000075004,1,39,interior,70,58
PILOT-B,strict,240000075008,240000075008,1,44,interior,50,62
PILOT-B,weak,240000075008,240000075008,1,44,interior,50,62
PILOT-B,strict,240000075011,240000075011,1,39,interior,56,93
PILOT-B,weak,240000075011,240000075011,1,39,interior,56,93
PILOT-B,strict,240000075013,240000075013,1,49,interior,93,71
PILOT-B,weak,240000075013,240000075013,1,49,interior,93,71
PILOT-B,strict,240000075017,240000075017,1,53,interior,61,79
PILOT-B,weak,240000075017,240000075017,1,53,interior,61,79
PILOT-B,strict,240000075019,240000075019,1,50,interior,79,70
PILOT-B,weak,240000075019,240000075019,1,50,interior,79,70
PILOT-B,strict,240000075022,240000075022,1,31,interior,83,59
PILOT-B,weak,240000075022,240000075022,1,31,interior,83,59
PILOT-B,strict,240000075025,240000075025,1,31,interior,61,39
PILOT-B,weak,240000075025,240000075025,1,31,interior,61,39
PILOT-B,strict,240000075028,240000075028,1,42,interior,79,50
PILOT-B,weak,240000075028,240000075028,1,42,interior,79,50
PILOT-B,strict,240000075032,240000075032,1,42,interior,49,88
PILOT-B,weak,240000075032,240000075032,1,42,interior,49,88
PILOT-B,strict,240000075035,240000075035,1,51,interior,62,84
PILOT-B,weak,240000075035,240000075035,1,51,interior,62,84
PILOT-B,strict,240000075037,240000075037,1,41,interior,84,66
PILOT-B,weak,240000075037,240000075037,1,41,interior,84,66
PILOT-B,strict,240000075041,240000075041,1,48,interior,73,93
PILOT-B,weak,240000075041,240000075041,1,48,interior,73,93
PILOT-B,strict,240000075043,240000075043,1,55,interior,93,66
PILOT-B,weak,240000075043,240000075043,1,55,interior,93,66
PILOT-B,strict,240000075046,240000075046,1,36,interior,80,50
PILOT-B,weak,240000075046,240000075046,1,36,interior,80,50
PILOT-B,strict,240000075050,240000075050,1,42,interior,54,91
PILOT-B,weak,240000075050,240000075050,1,42,interior,54,91
PILOT-B,strict,240000075052,240000075052,1,38,interior,91,53
PILOT-B,weak,240000075052,240000075052,1,38,interior,91,53
PILOT-B,strict,240000075056,240000075056,1,29,interior,54,79
PILOT-B,weak,240000075056,240000075056,1,29,interior,54,79
PILOT-B,strict,240000075059,240000075059,1,55,interior,57,89
PILOT-B,weak,240000075059,240000075059,1,55,interior,57,89
PILOT-B,strict,240000075061,240000075061,1,51,interior,89,82
PILOT-B,weak,240000075061,240000075061,1,51,interior,89,82
PILOT-B,strict,240000075065,240000075065,1,47,interior,54,73
PILOT-B,weak,240000075065,240000075065,1,47,interior,54,73
PILOT-B,strict,240000075067,240000075067,1,61,interior,73,71
PILOT-B,weak,240000075067,240000075067,1,61,interior,73,71
PILOT-B,strict,240000075070,240000075070,1,37,interior,79,63
PILOT-B,weak,240000075070,240000075070,1,37,interior,79,63
PILOT-B,strict,240000075074,240000075074,1,39,interior,62,78
PILOT-B,weak,240000075074,240000075074,1,39,interior,62,78
PILOT-B,strict,240000075077,240000075077,1,40,interior,42,93
PILOT-B,weak,240000075077,240000075077,1,40,interior,42,93
PILOT-B,strict,240000075080,240000075080,1,42,interior,43,78
PILOT-B,weak,240000075080,240000075080,1,42,interior,43,78
PILOT-B,strict,240000075083,240000075083,1,36,interior,74,103
PILOT-B,weak,240000075083,240000075083,1,36,interior,74,103
PILOT-B,strict,240000075085,240000075085,1,45,interior,103,82
PILOT-B,weak,240000075085,240000075085,1,45,interior,103,82
PILOT-B,strict,240000075089,240000075089,1,60,interior,69,69
PILOT-B,weak,240000075089,240000075089,1,60,interior,69,69
PILOT-B,strict,240000075091,240000075091,1,42,interior,69,65
PILOT-B,weak,240000075091,240000075091,1,42,interior,69,65
PILOT-B,strict,240000075094,240000075094,1,33,interior,76,63
PILOT-B,weak,240000075094,240000075094,1,33,interior,76,63
PILOT-B,strict,240000075098,240000075098,1,32,interior,43,75
PILOT-B,weak,240000075098,240000075098,1,32,interior,43,75
PILOT-B,strict,240000075100,240000075100,1,30,interior,75,62
PILOT-B,weak,240000075100,240000075100,1,30,interior,75,62
PILOT-B,strict,240000075104,240000075104,1,30,interior,65,75
PILOT-B,weak,240000075104,240000075104,1,30,interior,65,75
PILOT-B,strict,240000075107,240000075107,1,54,interior,60,82
PILOT-B,weak,240000075107,240000075107,1,54,interior,60,82
PILOT-B,strict,240000075109,240000075109,1,38,interior,82,60
PILOT-B,weak,240000075109,240000075109,1,38,interior,82,60
PILOT-B,strict,240000075113,240000075113,1,46,interior,58,68
PILOT-B,weak,240000075113,240000075113,1,46,interior,58,68
PILOT-B,strict,240000075115,240000075115,1,51,interior,68,63
PILOT-B,weak,240000075115,240000075115,1,51,interior,68,63
PILOT-B,strict,240000075118,240000075118,1,41,interior,91,54
PILOT-B,weak,240000075118,240000075118,1,41,interior,91,54
PILOT-B,strict,240000075122,240000075122,1,34,interior,38,82
PILOT-B,weak,240000075122,240000075122,1,34,interior,38,82
PILOT-B,strict,240000075124,240000075124,1,29,interior,82,61
PILOT-B,weak,240000075124,240000075124,1,29,interior,82,61
PILOT-B,strict,240000075127,240000075127,1,45,interior,62,47
PILOT-B,weak,240000075127,240000075127,1,45,interior,62,47
PILOT-B,strict,240000075130,240000075130,1,53,interior,81,61
PILOT-B,weak,240000075130,240000075130,1,53,interior,81,61
PILOT-B,strict,240000075133,240000075133,1,55,interior,76,69
PILOT-B,weak,240000075133,240000075133,1,55,interior,76,69
PILOT-B,strict,240000075137,240000075137,1,54,interior,70,76
PILOT-B,weak,240000075137,240000075137,1,54,interior,70,76
PILOT-B,strict,240000075139,240000075139,1,62,interior,76,69
PILOT-B,weak,240000075139,240000075139,1,62,interior,76,69
PILOT-B,strict,240000075142,240000075142,1,35,interior,83,58
PILOT-B,weak,240000075142,240000075142,1,35,interior,83,58
PILOT-B,strict,240000075146,240000075146,1,32,interior,39,77
PILOT-B,weak,240000075146,240000075146,1,32,interior,39,77
PILOT-B,strict,240000075148,240000075148,1,44,interior,77,60
PILOT-B,weak,240000075148,240000075148,1,44,interior,77,60
PILOT-B,strict,240000075152,240000075152,1,44,interior,62,98
PILOT-B,weak,240000075152,240000075152,1,44,interior,62,98
PILOT-B,strict,240000075155,240000075155,1,64,interior,75,83
PILOT-B,weak,240000075155,240000075155,1,64,interior,75,83
PILOT-B,strict,240000075157,240000075157,1,49,interior,83,71
PILOT-B,weak,240000075157,240000075157,1,49,interior,83,71
PILOT-B,strict,240000075161,240000075161,1,55,interior,60,89
PILOT-B,weak,240000075161,240000075161,1,55,interior,60,89
PILOT-B,strict,240000075163,240000075163,1,41,interior,89,63
PILOT-B,weak,240000075163,240000075163,1,41,interior,89,63
PILOT-B,strict,240000075166,240000075166,1,31,interior,84,47
PILOT-B,weak,240000075166,240000075166,1,31,interior,84,47
PILOT-B,strict,240000075169,240000075169,1,37,interior,74,40
PILOT-B,weak,240000075169,240000075169,1,37,interior,74,40
PILOT-B,strict,240000075173,240000075173,1,48,interior,50,85
PILOT-B,weak,240000075173,240000075173,1,48,interior,50,85
PILOT-B,strict,240000075175,240000075175,1,46,interior,85,53
PILOT-B,weak,240000075175,240000075175,1,46,interior,85,53
PILOT-B,strict,240000075179,240000075179,1,63,interior,74,86
PILOT-B,weak,240000075179,240000075179,1,63,interior,74,86
PILOT-B,strict,240000075181,240000075181,1,53,interior,86,66
PILOT-B,weak,240000075181,240000075181,1,53,interior,86,66
PILOT-B,strict,240000075185,240000075185,1,58,interior,70,78
PILOT-B,weak,240000075185,240000075185,1,58,interior,70,78
PILOT-B,strict,240000075187,240000075187,1,48,interior,78,64
PILOT-B,weak,240000075187,240000075187,1,48,interior,78,64
PILOT-B,strict,240000075190,240000075190,1,37,interior,80,50
PILOT-B,weak,240000075190,240000075190,1,37,interior,80,50
PILOT-B,strict,240000075194,240000075194,1,28,interior,50,80
PILOT-B,weak,240000075194,240000075194,1,28,interior,50,80
PILOT-B,strict,240000075196,240000075196,1,49,interior,80,59
PILOT-B,weak,240000075196,240000075196,1,49,interior,80,59
PILOT-B,strict,240000075200,240000075200,1,30,interior,46,84
PILOT-B,weak,240000075200,240000075200,1,30,interior,46,84
PILOT-B,strict,240000075203,240000075203,1,56,interior,61,88
PILOT-B,weak,240000075203,240000075203,1,56,interior,61,88
PILOT-B,strict,240000075205,240000075205,1,52,interior,88,67
PILOT-B,weak,240000075205,240000075205,1,52,interior,88,67
PILOT-B,strict,240000075209,240000075209,1,49,interior,66,79
PILOT-B,weak,240000075209,240000075209,1,49,interior,66,79
PILOT-B,strict,240000075211,240000075211,1,57,interior,79,70
PILOT-B,weak,240000075211,240000075211,1,57,interior,79,70
PILOT-B,strict,240000075214,240000075214,1,39,interior,71,51
PILOT-B,weak,240000075214,240000075214,1,39,interior,71,51
PILOT-B,strict,240000075218,240000075218,1,35,interior,48,84
PILOT-B,weak,240000075218,240000075218,1,35,interior,48,84
PILOT-B,strict,240000075220,240000075220,1,35,interior,84,57
PILOT-B,weak,240000075220,240000075220,1,35,interior,84,57
PILOT-B,strict,240000075224,240000075224,1,41,interior,48,75
PILOT-B,weak,240000075224,240000075224,1,41,interior,48,75
PILOT-B,weak,240000075226,240000075226,1,53,interior,75,53
PILOT-B,weak,240000075227,240000075227,1,53,interior,53,84
PILOT-B,strict,240000075229,240000075229,1,45,interior,84,73
PILOT-B,weak,240000075229,240000075229,1,45,interior,84,73
PILOT-B,strict,240000075233,240000075233,1,47,interior,70,73
PILOT-B,weak,240000075233,240000075233,1,47,interior,70,73
PILOT-B,strict,240000075235,240000075235,1,60,interior,73,66
PILOT-B,weak,240000075235,240000075235,1,60,interior,73,66
PILOT-B,strict,240000075238,240000075238,1,38,interior,80,55
PILOT-B,weak,240000075238,240000075238,1,38,interior,80,55
PILOT-B,strict,240000075242,240000075242,1,39,interior,45,68
PILOT-B,weak,240000075242,240000075242,1,39,interior,45,68
PILOT-B,strict,240000075245,240000075245,1,42,interior,46,82
PILOT-B,weak,240000075245,240000075245,1,42,interior,46,82
PILOT-B,strict,240000075248,240000075248,1,43,interior,45,96
PILOT-B,weak,240000075248,240000075248,1,43,interior,45,96
PILOT-B,strict,240000075251,240000075251,1,46,interior,68,77
PILOT-B,weak,240000075251,240000075251,1,46,interior,68,77
PILOT-B,strict,240000075253,240000075253,1,37,interior,77,75
PILOT-B,weak,240000075253,240000075253,1,37,interior,77,75
PILOT-B,strict,240000075255,240000075255,1,69,interior,75,71
PILOT-B,weak,240000075255,240000075255,1,69,interior,75,71
PILOT-B,strict,240000075257,240000075257,1,58,interior,71,82
PILOT-B,weak,240000075257,240000075257,1,58,interior,71,82
PILOT-B,strict,240000075259,240000075259,1,49,interior,82,83
PILOT-B,weak,240000075259,240000075259,1,49,interior,82,83
PILOT-B,strict,240000075262,240000075262,1,25,interior,71,54
PILOT-B,weak,240000075262,240000075262,1,25,interior,71,54
PILOT-B,strict,240000075266,240000075266,1,39,interior,50,84
PILOT-B,weak,240000075266,240000075266,1,39,interior,50,84
PILOT-B,strict,240000075268,240000075268,1,34,interior,84,48
PILOT-B,weak,240000075268,240000075268,1,34,interior,84,48
PILOT-B,strict,240000075272,240000075272,1,37,interior,60,70
PILOT-B,weak,240000075272,240000075272,1,37,interior,60,70
PILOT-B,strict,240000075275,240000075275,1,46,interior,59,96
PILOT-B,weak,240000075275,240000075275,1,46,interior,59,96
PILOT-B,strict,240000075277,240000075277,1,54,interior,96,74
PILOT-B,weak,240000075277,240000075277,1,54,interior,96,74
PILOT-B,strict,240000075281,240000075281,1,51,interior,58,88
PILOT-B,weak,240000075281,240000075281,1,51,interior,58,88
PILOT-B,strict,240000075283,240000075283,1,51,interior,88,72
PILOT-B,weak,240000075283,240000075283,1,51,interior,88,72
PILOT-B,strict,240000075286,240000075286,1,28,interior,74,58
PILOT-B,weak,240000075286,240000075286,1,28,interior,74,58
PILOT-B,strict,240000075290,240000075290,1,41,interior,55,86
PILOT-B,weak,240000075290,240000075290,1,41,interior,55,86
PILOT-B,strict,240000075292,240000075292,1,31,interior,86,63
PILOT-B,weak,240000075292,240000075292,1,31,interior,86,63
PILOT-B,strict,240000075296,240000075296,1,51,interior,54,81
PILOT-B,weak,240000075296,240000075296,1,51,interior,54,81
PILOT-B,strict,240000075299,240000075299,1,44,interior,57,92
PILOT-B,weak,240000075299,240000075299,1,44,interior,57,92
PILOT-B,strict,240000075301,240000075301,1,46,interior,92,85
PILOT-B,weak,240000075301,240000075301,1,46,interior,92,85
PILOT-B,strict,240000075303,240000075303,1,73,interior,85,75
PILOT-B,weak,240000075303,240000075303,1,73,interior,85,75
PILOT-B,strict,240000075305,240000075305,1,57,interior,75,78
PILOT-B,weak,240000075305,240000075305,1,57,interior,75,78
